No.;Gene name;Oncogene or Tumor Suppresson gene
9661;TMEM201;#N/A
9662;CYB5R1;#N/A
9663;RNF182;#N/A
9664;GLRX;#N/A
9665;KIAA1671;#N/A
9666;LARGE2;#N/A
9667;PNPT1;#N/A
9668;FAM131B;#N/A
9669;UBE3D;#N/A
9670;NTN4;#N/A
9671;KRI1;#N/A
9672;STAB2;#N/A
9673;FAT4;#N/A
9674;PPP1R3F;#N/A
9675;RAB13;#N/A
9676;FEZ2;#N/A
9677;IGLL1;#N/A
9678;WNK3;#N/A
9679;TTI2;#N/A
9680;ZCCHC7;#N/A
9681;MICALL2;#N/A
9682;RAB39B;#N/A
9683;GALNT2;#N/A
9684;PRSS21;#N/A
9685;FXYD1;#N/A
9686;SLC6A5;#N/A
9687;MRPS18C;#N/A
9688;SLC39A7;#N/A
9689;SRMS;#N/A
9690;CASP14;#N/A
9691;HABP4;#N/A
9692;KLF7;#N/A
9693;NACC2;#N/A
9694;RPL41;#N/A
9695;RNF187;#N/A
9696;TKT;#N/A
9697;ELAVL2;#N/A
9698;TP53INP2;#N/A
9699;ACTRT1;#N/A
9700;IFRD2;#N/A
9701;CASP6;#N/A
9702;GNPDA1;#N/A
9703;B3GLCT;#N/A
9704;RPA4;#N/A
9705;EHBP1;#N/A
9706;NXT2;#N/A
9707;PTPRN2;#N/A
9708;SORD;#N/A
9709;OMA1;#N/A
9710;KCTD2;#N/A
9711;HSPB8;#N/A
9712;HCRT;#N/A
9713;PDCL3;#N/A
9714;ABCA4;#N/A
9715;PLXND1;#N/A
9716;GGT1;#N/A
9717;KCNE1;#N/A
9718;ACOX1;#N/A
9719;ADRA1D;#N/A
9720;THAP2;#N/A
9721;PWP2;#N/A
9722;SYPL1;#N/A
9723;LZTR1;x
9724;SIDT2;#N/A
9725;NIP7;#N/A
9726;MINK1;#N/A
9727;DYM;#N/A
9728;SELENON;#N/A
9729;LETM1;#N/A
9730;EYA1;#N/A
9731;SEMA6A;#N/A
9732;PROP1;#N/A
9733;MLLT11;#N/A
9734;OTUD1;#N/A
9735;PCDH17;#N/A
9736;IGKV4-1;#N/A
9737;POLR3GL;#N/A
9738;TTC27;#N/A
9739;TMEM245;#N/A
9740;NEUROG3;#N/A
9741;AK7;#N/A
9742;GMEB1;#N/A
9743;TUBG2;#N/A
9744;SYNGR1;#N/A
9745;FAM104A;#N/A
9746;OSBPL2;#N/A
9747;CRYBG3;#N/A
9748;MPL;x
9749;ATP2C1;#N/A
9750;HOXB1;#N/A
9751;SALL4;#N/A
9752;PDE7A;#N/A
9753;SSX2B;#N/A
9754;ABCA7;#N/A
9755;RBP1;#N/A
9756;RAD54L;#N/A
9757;SOWAHC;#N/A
9758;TMCC2;#N/A
9759;TCTA;#N/A
9760;DOK5;#N/A
9761;ANO9;#N/A
9762;CDCA7;#N/A
9763;PEX3;#N/A
9764;TDO2;#N/A
9765;DNAJC10;#N/A
9766;INPP5B;#N/A
9767;AVL9;#N/A
9768;GCM2;#N/A
9769;CEP78;#N/A
9770;PGM2;#N/A
9771;DNAH14;#N/A
9772;H2BC9;#N/A
9773;ZBTB4;#N/A
9774;OAT;#N/A
9775;ZFP90;#N/A
9776;SDCCAG8;#N/A
9777;TBPL2;#N/A
9778;LRRC49;#N/A
9779;HLF;#N/A
9780;LAPTM4B;#N/A
9781;FAM187B;#N/A
9782;SOX10;x
9783;EVI5;#N/A
9784;MFHAS1;#N/A
9785;GP5;#N/A
9786;STMN3;#N/A
9787;NDST2;#N/A
9788;GEMIN8;#N/A
9789;TTC5;#N/A
9790;OMP;#N/A
9791;HELB;#N/A
9792;MLNR;#N/A
9793;TPTE;#N/A
9794;FAM117B;#N/A
9795;OPN1LW;#N/A
9796;TIMP4;#N/A
9797;PKNOX1;#N/A
9798;CACNA1E;#N/A
9799;GLRX5;#N/A
9800;SPRYD4;#N/A
9801;RBM48;#N/A
9802;RYR3;#N/A
9803;HTR3B;#N/A
9804;HTR3D;#N/A
9805;SAT2;#N/A
9806;CENPV;#N/A
9807;FGD6;#N/A
9808;TFPI;#N/A
9809;HYI;#N/A
9810;FCHSD2;#N/A
9811;METTL21A;#N/A
9812;SLC16A6;#N/A
9813;UNC5A;#N/A
9814;KCNC1;#N/A
9815;FDPS;#N/A
9816;DDX11;#N/A
9817;ACE2;#N/A
9818;BCKDHA;#N/A
9819;NIPSNAP3A;#N/A
9820;PCBD2;#N/A
9821;CANT1;x
9822;NKX6-1;#N/A
9823;SPCS1;#N/A
9824;SUMF1;#N/A
9825;NLRP5;#N/A
9826;APOBEC3B;#N/A
9827;PNPLA6;#N/A
9828;TRPC7;#N/A
9829;H2BC5;#N/A
9830;LRP10;#N/A
9831;CHRM4;#N/A
9832;ZNF114;#N/A
9833;FN3KRP;#N/A
9834;MGAT4B;#N/A
9835;SULT1C2;#N/A
9836;CLDN8;#N/A
9837;PUS7;#N/A
9838;ZNF561;#N/A
9839;SETD6;#N/A
9840;CCNB1IP1;#N/A
9841;RNF183;#N/A
9842;N4BP3;#N/A
9843;ALDH8A1;#N/A
9844;CEP19;#N/A
9845;HSD17B3;#N/A
9846;GREM1;x
9847;ECE2;#N/A
9848;ZCCHC14;#N/A
9849;PACS2;#N/A
9850;TTC9C;#N/A
9851;KIF1A;#N/A
9852;UXS1;#N/A
9853;CCDC25;#N/A
9854;MUSK;#N/A
9855;PLEKHB1;#N/A
9856;PKIA;#N/A
9857;KRT7;#N/A
9858;CA1;#N/A
9859;HR;#N/A
9860;H2BU1;#N/A
9861;AMMECR1;#N/A
9862;CUL9;#N/A
9863;MRPS12;#N/A
9864;RDH14;#N/A
9865;ZNF197;#N/A
9866;ISG20L2;#N/A
9867;KLHDC9;#N/A
9868;SLC7A11;#N/A
9869;PITPNM3;#N/A
9870;DMPK;#N/A
9871;ADRA2B;#N/A
9872;BFSP2;#N/A
9873;BET1;#N/A
9874;CROT;#N/A
9875;SELENOM;#N/A
9876;TPGS2;#N/A
9877;OGFR;#N/A
9878;NUMBL;#N/A
9879;FMOD;#N/A
9880;TTC23L;#N/A
9881;TOMM70;#N/A
9882;TMEM203;#N/A
9883;PPP1R11;#N/A
9884;FLG2;#N/A
9885;UTP18;#N/A
9886;SERTAD3;#N/A
9887;ELMO3;#N/A
9888;MORC2;#N/A
9889;G6PD;#N/A
9890;ZBTB49;#N/A
9891;GSPT2;#N/A
9892;RMI2;#N/A
9893;TRIM71;#N/A
9894;ATAD1;#N/A
9895;HOXC6;#N/A
9896;SACS;#N/A
9897;RNF220;#N/A
9898;LHX2;#N/A
9899;LRRC14;#N/A
9900;HCN3;#N/A
9901;CSN2;#N/A
9902;CCDC146;#N/A
9903;KNSTRN;#N/A
9904;CARD18;#N/A
9905;CAMTA1;#N/A
9906;LPIN1;#N/A
9907;SAMM50;#N/A
9908;PRCP;#N/A
9909;PTPN20;#N/A
9910;DSCC1;#N/A
9911;OLA1;#N/A
9912;CCDC86;#N/A
9913;TFR2;#N/A
9914;CNTNAP2;#N/A
9915;ATP5IF1;#N/A
9916;SMAP2;#N/A
9917;LRFN3;#N/A
9918;MTRR;#N/A
9919;DECR2;#N/A
9920;NUDT9;#N/A
9921;SPRR2A;#N/A
9922;ANO3;#N/A
9923;ACSF3;#N/A
9924;NEK11;#N/A
9925;SLC22A5;#N/A
9926;OAZ3;#N/A
9927;RAB40A;#N/A
9928;ABCF3;#N/A
9929;THG1L;#N/A
9930;PDE4B;#N/A
9931;CPLX1;#N/A
9932;CUTC;#N/A
9933;MRPL33;#N/A
9934;SLC16A3;#N/A
9935;THAP8;#N/A
9936;RBP4;#N/A
9937;RHOBTB1;#N/A
9938;GBP3;#N/A
9939;DGCR6L;#N/A
9940;RNF128;#N/A
9941;CFHR1;#N/A
9942;GPR55;#N/A
9943;RAD9B;#N/A
9944;GBA2;#N/A
9945;HTRA1;#N/A
9946;AP3S2;#N/A
9947;KIRREL3;#N/A
9948;ZBTB9;#N/A
9949;SNX18;#N/A
9950;GRPEL2;#N/A
9951;CAMK1G;#N/A
9952;GPRIN1;#N/A
9953;KCTD16;#N/A
9954;MFGE8;#N/A
9955;NSDHL;#N/A
9956;CCDC116;#N/A
9957;LTB4R2;#N/A
9958;SLITRK5;#N/A
9959;KLF11;#N/A
9960;UBAP2;#N/A
9961;PWWP2A;#N/A
9962;TEX9;#N/A
9963;ESYT2;#N/A
9964;NPAS3;#N/A
9965;FMR1NB;#N/A
9966;H2AW;#N/A
9967;UBXN8;#N/A
9968;ZFP36L2;x
9969;SPATA17;#N/A
9970;SNX16;#N/A
9971;ELMOD1;#N/A
9972;SAMD7;#N/A
9973;ABCA3;#N/A
9974;POMGNT1;#N/A
9975;DAGLA;#N/A
9976;TDP2;#N/A
9977;DCPS;#N/A
9978;PPP1R37;#N/A
9979;SUPV3L1;#N/A
9980;GLB1L3;#N/A
9981;CIAPIN1;#N/A
9982;TDRD3;#N/A
9983;CDR2;#N/A
9984;MTBP;#N/A
9985;RPS4Y2;#N/A
9986;CHN2;#N/A
9987;NAT2;#N/A
9988;ZNF501;#N/A
9989;PALD1;#N/A
9990;MMAA;#N/A
9991;SCML2;#N/A
9992;ZNF516;#N/A
9993;OPN3;#N/A
9994;NAV2;#N/A
9995;CBLIF;#N/A
9996;DIRAS3;#N/A
9997;CES3;#N/A
9998;MAP3K13;x
9999;MRPL35;#N/A
10000;MED12L;#N/A
10001;OMG;#N/A
10002;APOBEC3F;#N/A
10003;TBCK;#N/A
10004;NFAM1;#N/A
10005;TMCO6;#N/A
10006;UGP2;#N/A
10007;PZP;#N/A
10008;LCN15;#N/A
10009;DCTD;#N/A
10010;NOC3L;#N/A
10011;CPSF4L;#N/A
10012;MXI1;#N/A
10013;BAHCC1;#N/A
10014;NLE1;#N/A
10015;SBDS;#N/A
10016;LARP4B;#N/A
10017;PHYHIPL;#N/A
10018;FANCE;x
10019;RSPO4;#N/A
10020;SNX27;#N/A
10021;ZDHHC23;#N/A
10022;PAIP2B;#N/A
10023;CYB5R3;#N/A
10024;DNAJC1;#N/A
10025;LGALS9B;#N/A
10026;NPPA;#N/A
10027;NPPC;#N/A
10028;SMPD1;#N/A
10029;SIRT5;#N/A
10030;TSPYL4;#N/A
10031;EFEMP1;#N/A
10032;IQSEC1;#N/A
10033;TMEM161B;#N/A
10034;ZBTB7B;#N/A
10035;FAM133B;#N/A
10036;ALAD;#N/A
10037;CMYA5;#N/A
10038;ODF1;#N/A
10039;ANGEL1;#N/A
10040;FASTKD3;#N/A
10041;ASB13;#N/A
10042;APEX2;#N/A
10043;GLA;#N/A
10044;RASA3;#N/A
10045;TMEM120B;#N/A
10046;SLURP1;#N/A
10047;TMED9;#N/A
10048;EID2B;#N/A
10049;TSPAN14;#N/A
10050;CNGB1;#N/A
10051;GGT2;#N/A
10052;RAP2C;#N/A
10053;SORCS3;#N/A
10054;GPRC5C;#N/A
10055;OXSM;#N/A
10056;RASD1;#N/A
10057;UBE2Z;#N/A
10058;RBM3;#N/A
10059;HIRIP3;#N/A
10060;FNBP4;#N/A
10061;TDP1;#N/A
10062;SCRN1;#N/A
10063;SEMA3F;#N/A
10064;ACAA2;#N/A
10065;FIGNL1;#N/A
10066;S100Z;#N/A
10067;CTNND2;#N/A
10068;ZSCAN21;#N/A
10069;WDR25;#N/A
10070;ST8SIA2;#N/A
10071;SHOX;#N/A
10072;PLEKHA5;#N/A
10073;FBXO27;#N/A
10074;ZNF7;#N/A
10075;CYP1A2;#N/A
10076;SUSD1;#N/A
10077;DUSP12;#N/A
10078;GPSM3;#N/A
10079;PLBD2;#N/A
10080;ALDH1L2;x
10081;C3orf62;#N/A
10082;RBPMS2;#N/A
10083;AGAP1;#N/A
10084;DCBLD1;#N/A
10085;DMTN;#N/A
10086;GAA;#N/A
10087;GALNT1;#N/A
10088;CHST11;#N/A
10089;TBX2;#N/A
10090;CFDP1;#N/A
10091;GNB1L;#N/A
10092;RUFY4;#N/A
10093;CWC27;#N/A
10094;STOML1;#N/A
10095;PIR;#N/A
10096;CDA;#N/A
10097;AKIP1;#N/A
10098;ZIC4;#N/A
10099;SLC34A1;#N/A
10100;MYCBPAP;#N/A
10101;WDR12;#N/A
10102;TSNAXIP1;#N/A
10103;ZNF273;#N/A
10104;GSTT1;#N/A
10105;EI24;#N/A
10106;GRWD1;#N/A
10107;CLCN5;#N/A
10108;DDX52;#N/A
10109;NRXN2;#N/A
10110;IP6K1;#N/A
10111;EHD3;#N/A
10112;ARMCX5;#N/A
10113;TMEM123;#N/A
10114;GPN2;#N/A
10115;B3GALNT2;#N/A
10116;KIAA1522;#N/A
10117;TBC1D1;#N/A
10118;RNF125;#N/A
10119;DNAJC9;#N/A
10120;TTC28;#N/A
10121;PITPNM1;#N/A
10122;CTPS2;#N/A
10123;EHHADH;#N/A
10124;AASS;#N/A
10125;JAZF1;#N/A
10126;ABT1;#N/A
10127;ZNF202;#N/A
10128;KRTAP9-2;#N/A
10129;MAGEB16;#N/A
10130;RAB11FIP4;#N/A
10131;ZFYVE27;#N/A
10132;MUC16;#N/A
10133;H2BC14;#N/A
10134;DFFB;#N/A
10135;PYCR3;#N/A
10136;ZNF865;#N/A
10137;CRYZL1;#N/A
10138;TFF2;#N/A
10139;CLEC16A;#N/A
10140;GPA33;#N/A
10141;GPT2;#N/A
10142;LACTB;#N/A
10143;ZNF574;#N/A
10144;SIX2;#N/A
10145;ENDOV;#N/A
10146;ARHGAP44;#N/A
10147;MPP3;#N/A
10148;NUDT3;#N/A
10149;P4HA3;#N/A
10150;OPN4;#N/A
10151;KLHL36;#N/A
10152;MTCP1;#N/A
10153;PSMG1;#N/A
10154;CARS1;#N/A
10155;VSTM2L;#N/A
10156;SLC43A1;#N/A
10157;FAR1;#N/A
10158;NTSR1;#N/A
10159;GSAP;#N/A
10160;RGMB;#N/A
10161;TNXB;#N/A
10162;LANCL2;#N/A
10163;MAGEB4;#N/A
10164;CNP;#N/A
10165;TENT4B;#N/A
10166;TMEM102;#N/A
10167;TTLL12;#N/A
10168;SLC6A4;#N/A
10169;PARS2;#N/A
10170;TEN1;#N/A
10171;PRR13;#N/A
10172;SERPINB12;#N/A
10173;CLEC18A;#N/A
10174;CHRNA5;#N/A
10175;SH3BGRL2;#N/A
10176;TOP1MT;#N/A
10177;NAALADL2;#N/A
10178;MSRB1;#N/A
10179;TMEM230;#N/A
10180;CBS;#N/A
10181;OSBP2;#N/A
10182;DPP3;#N/A
10183;IMPA2;#N/A
10184;CALR3;#N/A
10185;SLC9A9;#N/A
10186;METTL9;#N/A
10187;JADE3;#N/A
10188;BARX1;#N/A
10189;ZCCHC9;#N/A
10190;SIGMAR1;#N/A
10191;OR5F1;#N/A
10192;NDST1;#N/A
10193;CALB2;#N/A
10194;CAMKV;#N/A
10195;FAM210B;#N/A
10196;SLC31A1;#N/A
10197;ABHD12;#N/A
10198;NOL6;#N/A
10199;IGFBP1;#N/A
10200;EMC10;#N/A
10201;CYP2E1;#N/A
10202;GOLPH3L;#N/A
10203;C2CD3;#N/A
10204;PLP1;#N/A
10205;PHF11;#N/A
10206;SLC22A12;#N/A
10207;CHN1;#N/A
10208;ZNF317;#N/A
10209;FAM32A;#N/A
10210;ADO;#N/A
10211;GXYLT2;#N/A
10212;PPM1K;#N/A
10213;UNC13D;#N/A
10214;TAC4;#N/A
10215;ODF3L2;#N/A
10216;PPAT;#N/A
10217;AP5B1;#N/A
10218;SULT1B1;#N/A
10219;CCDC18;#N/A
10220;NPHS2;#N/A
10221;PDIK1L;#N/A
10222;LRP3;#N/A
10223;AP3B2;#N/A
10224;SEPHS1;#N/A
10225;THOP1;#N/A
10226;SMAP1;#N/A
10227;PRRG2;#N/A
10228;USP9Y;#N/A
10229;ZBTB20;x
10230;SYT14;#N/A
10231;HPRT1;#N/A
10232;DDX31;#N/A
10233;OGG1;#N/A
10234;CHKB;#N/A
10235;TMEM184B;#N/A
10236;OPCML;#N/A
10237;KAZN;#N/A
10238;ANXA9;#N/A
10239;FAM83G;#N/A
10240;ARSG;#N/A
10241;UGT1A7;#N/A
10242;UGT1A9;#N/A
10243;A1CF;#N/A
10244;BPHL;#N/A
10245;EARS2;#N/A
10246;GLT8D1;#N/A
10247;HSD17B14;#N/A
10248;PTPDC1;#N/A
10249;ZNF410;#N/A
10250;PCNX3;#N/A
10251;TRHDE;#N/A
10252;PIWIL4;#N/A
10253;PYROXD1;#N/A
10254;NCR3LG1;#N/A
10255;AARS2;#N/A
10256;EPX;#N/A
10257;TSSK1B;#N/A
10258;CSPG5;#N/A
10259;ZCCHC3;#N/A
10260;GAS7;#N/A
10261;TTYH1;#N/A
10262;CCZ1B;#N/A
10263;ZBTB7C;#N/A
10264;ACP3;#N/A
10265;SDR9C7;#N/A
10266;ABCA12;#N/A
10267;SYNC;#N/A
10268;CDC42SE2;#N/A
10269;FXYD7;#N/A
10270;UMPS;#N/A
10271;PPP1R3E;#N/A
10272;C8orf48;#N/A
10273;ZNF711;#N/A
10274;CC2D1A;#N/A
10275;MON1B;#N/A
10276;ADCK5;#N/A
10277;MNS1;#N/A
10278;FBXO10;#N/A
10279;BROX;#N/A
10280;FAM13C;#N/A
10281;REN;#N/A
10282;LIN28B;#N/A
10283;KLHL24;#N/A
10284;KIFC1;#N/A
10285;SLC7A3;#N/A
10286;SUMF2;#N/A
10287;SASH1;#N/A
10288;SIGLEC8;#N/A
10289;AKR1A1;#N/A
10290;TJP3;#N/A
10291;EPHA8;#N/A
10292;SEMA3B;#N/A
10293;SCLY;#N/A
10294;CAMP;#N/A
10295;SIGLEC5;#N/A
10296;ANKRD13B;#N/A
10297;ORMDL3;#N/A
10298;FOCAD;#N/A
10299;YOD1;#N/A
10300;HESX1;#N/A
10301;MCOLN1;#N/A
10302;THEMIS;#N/A
10303;XPNPEP3;#N/A
10304;IQCE;#N/A
10305;MRPL23;#N/A
10306;UFM1;#N/A
10307;UBL7;#N/A
10308;POLE4;#N/A
10309;GNAT1;#N/A
10310;DCUN1D2;#N/A
10311;TNFAIP8;#N/A
10312;GUCY2C;#N/A
10313;FBXO42;#N/A
10314;SOX1;#N/A
10315;VSX1;#N/A
10316;TPST1;#N/A
10317;PURB;#N/A
10318;APLN;#N/A
10319;SNX24;#N/A
10320;SNX7;#N/A
10321;CASZ1;#N/A
10322;SETD3;#N/A
10323;BBS12;#N/A
10324;UNC5C;#N/A
10325;DRAXIN;#N/A
10326;RCCD1;#N/A
10327;GLB1L2;#N/A
10328;EYA4;#N/A
10329;SEMA7A;#N/A
10330;ZFP82;#N/A
10331;VMA21;#N/A
10332;NELL2;#N/A
10333;FMNL3;#N/A
10334;FMNL2;#N/A
10335;PCP4;#N/A
10336;PRRT2;#N/A
10337;RFPL4A;#N/A
10338;ENTPD6;#N/A
10339;FBXL22;#N/A
10340;DENND4A;#N/A
10341;GPX3;#N/A
10342;TPH1;#N/A
10343;LCT;#N/A
10344;TARS2;#N/A
10345;ENTPD4;#N/A
10346;KCNS3;#N/A
10347;PLEKHA8;#N/A
10348;GPR108;#N/A
10349;AMZ2;#N/A
10350;MAN2A1;#N/A
10351;TOPAZ1;#N/A
10352;THADA;#N/A
10353;RD3;#N/A
10354;SESN1;x
10355;ABHD10;#N/A
10356;GAD2;#N/A
10357;MREG;#N/A
10358;GCAT;#N/A
10359;CPNE2;#N/A
10360;ADSS2;#N/A
10361;C5orf22;#N/A
10362;NANP;#N/A
10363;KRT84;#N/A
10364;EEPD1;#N/A
10365;ZNF627;#N/A
10366;CT45A5;#N/A
10367;ZNF607;#N/A
10368;SEMA4C;#N/A
10369;CD300C;#N/A
10370;ZNF483;#N/A
10371;PPA1;#N/A
10372;NMBR;#N/A
10373;HMGN1;#N/A
10374;SLC18A1;#N/A
10375;REXO4;#N/A
10376;ALKBH4;#N/A
10377;AKIRIN2;#N/A
10378;KLRG2;#N/A
10379;GLYATL3;#N/A
10380;SYT13;#N/A
10381;EFR3B;#N/A
10382;GSTO2;#N/A
10383;ZNF17;#N/A
10384;ABCB1;x
10385;CARTPT;#N/A
10386;STARD7;#N/A
10387;SURF6;#N/A
10388;ZNF696;#N/A
10389;LBH;#N/A
10390;PTTG1IP;#N/A
10391;LRFN4;#N/A
10392;TIGAR;x
10393;LRRC8B;#N/A
10394;TMTC4;#N/A
10395;RNF144A;#N/A
10396;LYG2;#N/A
10397;MKRN3;#N/A
10398;BHLHA15;#N/A
10399;SLC5A7;#N/A
10400;ZSCAN23;#N/A
10401;C1QL1;#N/A
10402;C3orf38;#N/A
10403;KCTD7;#N/A
10404;TAPT1;#N/A
10405;TBR1;#N/A
10406;C1QTNF1;#N/A
10407;RFX4;#N/A
10408;SEPHS2;#N/A
10409;GDF3;#N/A
10410;PANK4;#N/A
10411;TMEM109;#N/A
10412;GPR143;#N/A
10413;KLF13;#N/A
10414;TIAF1;#N/A
10415;STIM2;#N/A
10416;TSPAN6;#N/A
10417;BFAR;#N/A
10418;HEATR6;#N/A
10419;CYSTM1;#N/A
10420;ZNF559;#N/A
10421;RAB2B;#N/A
10422;PLOD1;#N/A
10423;NQO2;#N/A
10424;TMOD4;#N/A
10425;IFIT1B;#N/A
10426;PRLHR;#N/A
10427;CELSR3;#N/A
10428;METTL1;#N/A
10429;PKD2L1;#N/A
10430;IMP4;#N/A
10431;SAMD4B;#N/A
10432;FUNDC1;#N/A
10433;APOBEC3C;#N/A
10434;CCDC43;#N/A
10435;PDHA2;#N/A
10436;CLPTM1L;#N/A
10437;DBP;#N/A
10438;ATP13A1;#N/A
10439;NUCKS1;#N/A
10440;TRIAP1;#N/A
10441;UBTD1;#N/A
10442;ARHGAP12;#N/A
10443;MEX3B;#N/A
10444;DEAF1;#N/A
10445;RBMS3;#N/A
10446;BET1L;#N/A
10447;PHOSPHO1;#N/A
10448;HARS2;#N/A
10449;FBXO34;#N/A
10450;NUDT5;#N/A
10451;TMEM129;#N/A
10452;SNAPC5;#N/A
10453;RFT1;#N/A
10454;SGSH;#N/A
10455;MVK;#N/A
10456;LTC4S;#N/A
10457;C20orf27;#N/A
10458;CPPED1;#N/A
10459;RCE1;#N/A
10460;NOP16;#N/A
10461;LYPLA2;#N/A
10462;NHLH1;#N/A
10463;UNG;#N/A
10464;TENT4A;#N/A
10465;KCNE2;#N/A
10466;FAAP24;#N/A
10467;LURAP1;#N/A
10468;MACO1;#N/A
10469;ERI2;#N/A
10470;FBXL20;#N/A
10471;ZNF70;#N/A
10472;GIPC2;#N/A
10473;ZFAND5;#N/A
10474;CMAS;#N/A
10475;UBXN10;#N/A
10476;PCMTD2;#N/A
10477;DIAPH2;#N/A
10478;MPC2;#N/A
10479;ARHGAP27;#N/A
10480;NAXD;#N/A
10481;C10orf62;#N/A
10482;XYLT1;#N/A
10483;TMEM104;#N/A
10484;BTG3;#N/A
10485;SLC40A1;#N/A
10486;BICD1;#N/A
10487;KIF12;#N/A
10488;UFSP2;#N/A
10489;IGFBP6;#N/A
10490;RHBDD2;#N/A
10491;HOXB3;#N/A
10492;PABPC4L;#N/A
10493;ZRANB3;#N/A
10494;PCSK9;#N/A
10495;SNAP47;#N/A
10496;TXNDC16;#N/A
10497;CD99;#N/A
10498;HTN3;#N/A
10499;HTN1;#N/A
10500;TMEM199;#N/A
10501;ZNF473;#N/A
10502;SPEM1;#N/A
10503;CHCHD10;#N/A
10504;ASIC3;#N/A
10505;SSX3;#N/A
10506;DDX51;#N/A
10507;AJAP1;#N/A
10508;ABCB6;#N/A
10509;CLEC4C;#N/A
10510;NBEA;#N/A
10511;CCNG2;#N/A
10512;NADK;x
10513;LGI1;#N/A
10514;CRB1;#N/A
10515;MCTS1;#N/A
10516;ARHGAP22;#N/A
10517;MORC1;#N/A
10518;ARHGAP19;#N/A
10519;LRFN1;#N/A
10520;PCDHB10;#N/A
10521;TH;#N/A
10522;EPS8L2;#N/A
10523;PLOD2;#N/A
10524;CAAP1;#N/A
10525;THAP9;#N/A
10526;MPV17L2;#N/A
10527;ERGIC2;#N/A
10528;ZNF503;#N/A
10529;SQLE;#N/A
10530;CCDC91;#N/A
10531;STMN4;#N/A
10532;WNK2;#N/A
10533;IRGQ;#N/A
10534;ZNF608;#N/A
10535;FBXL7;#N/A
10536;IFRD1;#N/A
10537;PPM1D;x
10538;HACL1;#N/A
10539;LONRF1;#N/A
10540;MYL10;#N/A
10541;TMEM38B;#N/A
10542;SLC5A3;#N/A
10543;PHF23;#N/A
10544;NT5DC2;#N/A
10545;R3HDM1;#N/A
10546;ZNF223;#N/A
10547;SYNPO2;#N/A
10548;INSRR;#N/A
10549;SEPTIN14;#N/A
10550;SENP5;#N/A
10551;SLC25A21;#N/A
10552;HSPBAP1;#N/A
10553;CEP128;#N/A
10554;TULP1;#N/A
10555;JRK;#N/A
10556;MAPK1IP1L;#N/A
10557;TMEM126B;#N/A
10558;CCDC150;#N/A
10559;VMP1;#N/A
10560;VWDE;#N/A
10561;KRT77;#N/A
10562;KRT81;#N/A
10563;EFHD2;#N/A
10564;ANG;#N/A
10565;CPD;#N/A
10566;RCBTB1;#N/A
10567;TMEM41B;#N/A
10568;TSHZ3;#N/A
10569;RUSC1;#N/A
10570;P4HTM;#N/A
10571;ZKSCAN5;#N/A
10572;TNFRSF19;#N/A
10573;UNC13A;#N/A
10574;CDH17;#N/A
10575;CENPL;#N/A
10576;ZNF536;#N/A
10577;ZNF286A;#N/A
10578;CLGN;#N/A
10579;TET1;x
10580;DIXDC1;#N/A
10581;SCGB1A1;#N/A
10582;NOL4;#N/A
10583;VIPAS39;#N/A
10584;HAAO;#N/A
10585;ATP8A1;#N/A
10586;CHCHD4;#N/A
10587;SLC22A4;#N/A
10588;GTF2IRD2;#N/A
10589;KDELR3;#N/A
10590;HTR1E;#N/A
10591;UBIAD1;#N/A
10592;DGAT1;#N/A
10593;HAGH;#N/A
10594;ZNF92;#N/A
10595;BEX2;#N/A
10596;SPATA20;#N/A
10597;ADARB1;#N/A
10598;ELAC2;#N/A
10599;FOXRED2;#N/A
10600;KRBA1;#N/A
10601;TP53I3;#N/A
10602;MIF4GD;#N/A
10603;CD177;#N/A
10604;ITPK1;#N/A
10605;GPAM;#N/A
10606;UBE2R2;#N/A
10607;FLAD1;#N/A
10608;BRI3BP;#N/A
10609;RALGPS2;#N/A
10610;GULP1;#N/A
10611;FOXD2;#N/A
10612;ALX4;#N/A
10613;NEUROG1;#N/A
10614;ZBTB34;#N/A
10615;GPM6B;#N/A
10616;GCNT1;#N/A
10617;ENOX1;#N/A
10618;VASN;#N/A
10619;TBL2;#N/A
10620;MAGEA9B;#N/A
10621;ST7L;#N/A
10622;GJB1;#N/A
10623;MSH5;#N/A
10624;SLC25A44;#N/A
10625;GPC6;#N/A
10626;HMGN5;#N/A
10627;RCVRN;#N/A
10628;EN1;#N/A
10629;C7orf26;#N/A
10630;ZNF419;#N/A
10631;F12;#N/A
10632;PTPRM;#N/A
10633;ZNF19;#N/A
10634;RBKS;#N/A
10635;TBC1D19;#N/A
10636;SEZ6L2;#N/A
10637;SUSD5;#N/A
10638;PXK;#N/A
10639;TULP2;#N/A
10640;CD320;#N/A
10641;LIPF;#N/A
10642;HS3ST3B1;#N/A
10643;ROPN1;#N/A
10644;SIGLEC11;#N/A
10645;DNAJC2;#N/A
10646;DDR1;#N/A
10647;SIX5;#N/A
10648;BBS10;#N/A
10649;GMDS;#N/A
10650;ZNF512;#N/A
10651;ARMC7;#N/A
10652;RNF103;#N/A
10653;ASB12;#N/A
10654;ZNF93;#N/A
10655;OXTR;#N/A
10656;DERL3;#N/A
10657;FAM117A;#N/A
10658;TXLNG;#N/A
10659;KRT73;#N/A
10660;MYT1L;#N/A
10661;ANP32E;#N/A
10662;CNNM4;#N/A
10663;FILIP1;#N/A
10664;WDR5B;#N/A
10665;GLUD2;#N/A
10666;CLIC5;#N/A
