No.;Gene name;Oncogene or Tumor Suppresson gene
9500;SCUBE3;#N/A
9501;BSN;#N/A
9502;CCDC77;#N/A
9503;INSIG1;#N/A
9504;MCFD2;#N/A
9505;HSPA4L;#N/A
9506;TBCCD1;#N/A
9507;MAGEB4;#N/A
9508;PIPOX;#N/A
9509;KCTD12;#N/A
9510;NEU2;#N/A
9511;ITPKB;x
9512;EPHA8;#N/A
9513;IBTK;#N/A
9514;CNDP1;#N/A
9515;MTHFD1;#N/A
9516;SLC38A10;#N/A
9517;AASDHPPT;#N/A
9518;KIAA2013;#N/A
9519;ARL5A;#N/A
9520;IYD;#N/A
9521;RBM27;#N/A
9522;SPATS2L;#N/A
9523;SP110;#N/A
9524;SNRNP48;#N/A
9525;DNAJC1;#N/A
9526;GEMIN2;#N/A
9527;CMBL;#N/A
9528;CABLES2;#N/A
9529;HSPB9;#N/A
9530;AKIP1;#N/A
9531;PKIG;#N/A
9532;BTF3;#N/A
9533;ABCF3;#N/A
9534;MTMR2;#N/A
9535;CCDC137;#N/A
9536;ITPRIPL1;#N/A
9537;TUBGCP6;#N/A
9538;HOXC9;#N/A
9539;NSMCE4A;#N/A
9540;DPCD;#N/A
9541;ZNF197;#N/A
9542;PCYOX1;#N/A
9543;ETV3;#N/A
9544;SP6;#N/A
9545;SCNN1B;#N/A
9546;VPS45;#N/A
9547;H1-10;#N/A
9548;GCDH;#N/A
9549;SLU7;#N/A
9550;YIPF3;#N/A
9551;GPR180;#N/A
9552;BCS1L;#N/A
9553;PTPRG;#N/A
9554;PLP1;#N/A
9555;IGFL2;#N/A
9556;RRP7A;#N/A
9557;RRM2B;#N/A
9558;HELQ;#N/A
9559;ZFP62;#N/A
9560;PIGS;#N/A
9561;TRIOBP;#N/A
9562;COG7;#N/A
9563;ILKAP;#N/A
9564;TTC19;#N/A
9565;FGD6;#N/A
9566;GOLM1;#N/A
9567;NAXE;#N/A
9568;TTF1;#N/A
9569;BRIX1;#N/A
9570;PMPCB;#N/A
9571;SUB1;#N/A
9572;HOXA3;#N/A
9573;ANKRD12;#N/A
9574;TONSL;#N/A
9575;EXOC3;#N/A
9576;MED22;#N/A
9577;TTC4;#N/A
9578;XYLT2;#N/A
9579;DHX38;#N/A
9580;SAT2;#N/A
9581;KANSL2;#N/A
9582;CDK11B;#N/A
9583;KIRREL2;#N/A
9584;RAB3IL1;#N/A
9585;PPP1R18;#N/A
9586;GUF1;#N/A
9587;TRAPPC12;#N/A
9588;CPLX1;#N/A
9589;TIMD4;#N/A
9590;NUDT3;#N/A
9591;DUSP14;#N/A
9592;MYH8;#N/A
9593;SMUG1;#N/A
9594;SYNRG;#N/A
9595;MAGEB3;#N/A
9596;IGHA2;#N/A
9597;OSCP1;#N/A
9598;CROCC;#N/A
9599;INTS1;#N/A
9600;RTN1;#N/A
9601;PKIA;#N/A
9602;MAK16;#N/A
9603;RSRC1;#N/A
9604;NAP1L5;#N/A
9605;KIF26B;#N/A
9606;TSPYL2;#N/A
9607;PTBP2;#N/A
9608;TOM1L2;#N/A
9609;THEMIS2;#N/A
9610;RABL2A;#N/A
9611;MACROD1;#N/A
9612;HIF3A;#N/A
9613;GLRX5;#N/A
9614;RASD1;#N/A
9615;PPP1R2;#N/A
9616;RASSF3;#N/A
9617;BACH2;x
9618;FAM187B;#N/A
9619;IARS2;#N/A
9620;ORAI1;#N/A
9621;DNAJC9;#N/A
9622;APIP;#N/A
9623;TOE1;#N/A
9624;ALKBH2;#N/A
9625;GRIN3B;#N/A
9626;H6PD;#N/A
9627;DDX54;#N/A
9628;PDCD11;#N/A
9629;JRK;#N/A
9630;EMB;#N/A
9631;RIOK1;#N/A
9632;CDCA4;#N/A
9633;TARBP1;#N/A
9634;HABP4;#N/A
9635;OPA3;#N/A
9636;CLEC18A;#N/A
9637;SBSN;#N/A
9638;KDELR2;#N/A
9639;KCTD16;#N/A
9640;POC1B;#N/A
9641;PPIG;#N/A
9642;SUN1;#N/A
9643;KRT33B;#N/A
9644;GFM2;#N/A
9645;S100Z;#N/A
9646;PTPDC1;#N/A
9647;UPF3B;#N/A
9648;COG1;#N/A
9649;PUS1;#N/A
9650;DPPA2;#N/A
9651;CEP57;#N/A
9652;RIN2;#N/A
9653;SYT6;#N/A
9654;MBD6;x
9655;WDR61;#N/A
9656;TIMM17B;#N/A
9657;MXD3;#N/A
9658;APBA2;#N/A
9659;AMMECR1;#N/A
9660;PCDHB15;#N/A
9661;RBM17;#N/A
9662;LRCH2;#N/A
9663;BZW2;#N/A
9664;SEPHS1;#N/A
9665;RHBDD3;#N/A
9666;HPS5;#N/A
9667;MBTPS1;#N/A
9668;RAB22A;#N/A
9669;FKBP7;#N/A
9670;CALR3;#N/A
9671;UGDH;#N/A
9672;RNH1;#N/A
9673;ISOC2;#N/A
9674;EGFLAM;#N/A
9675;WNK4;#N/A
9676;TMEM223;#N/A
9677;TMPRSS11A;#N/A
9678;MRPL30;#N/A
9679;CPSF1;#N/A
9680;OSBPL5;#N/A
9681;AP4S1;#N/A
9682;MAFG;#N/A
9683;KCNIP2;#N/A
9684;SYTL3;#N/A
9685;AKR1C4;#N/A
9686;GATB;#N/A
9687;CETN3;#N/A
9688;NPPB;#N/A
9689;SNRPN;#N/A
9690;RGS9BP;#N/A
9691;AP3D1;#N/A
9692;MRPS14;#N/A
9693;DHX57;#N/A
9694;CHIC2;#N/A
9695;RSU1;#N/A
9696;CYP1A2;#N/A
9697;TTC5;#N/A
9698;BCAM;#N/A
9699;TUBGCP3;#N/A
9700;TARS3;#N/A
9701;NARF;#N/A
9702;POLR1G;#N/A
9703;GTPBP2;#N/A
9704;PHF14;#N/A
9705;NRBP2;#N/A
9706;DNAJC30;#N/A
9707;IGLL1;#N/A
9708;RUFY3;#N/A
9709;LCAT;#N/A
9710;MTMR9;#N/A
9711;GPAA1;#N/A
9712;IFT74;#N/A
9713;DCBLD1;#N/A
9714;MRPL44;#N/A
9715;PLSCR4;#N/A
9716;TKT;#N/A
9717;DHX35;#N/A
9718;CLEC1A;#N/A
9719;SSH2;#N/A
9720;INVS;#N/A
9721;TADA2B;#N/A
9722;RAB29;#N/A
9723;GXYLT1;#N/A
9724;DCUN1D4;#N/A
9725;ZCCHC17;#N/A
9726;SNX30;#N/A
9727;BPGM;#N/A
9728;ANKRA2;#N/A
9729;DENND2D;#N/A
9730;CALD1;#N/A
9731;ALG10B;#N/A
9732;DPYSL2;#N/A
9733;VSNL1;#N/A
9734;BAZ1A;#N/A
9735;FANCF;x
9736;TMED3;#N/A
9737;HOXC6;#N/A
9738;TM4SF20;#N/A
9739;TDP2;#N/A
9740;FBXO42;#N/A
9741;PGBD1;#N/A
9742;GUCY1A2;#N/A
9743;BCKDHB;#N/A
9744;RAB11FIP5;#N/A
9745;HDDC3;#N/A
9746;GATAD1;#N/A
9747;L1TD1;#N/A
9748;SCGB3A1;#N/A
9749;SCGB3A2;#N/A
9750;EEFSEC;#N/A
9751;AURKC;#N/A
9752;RASSF6;#N/A
9753;IMP3;#N/A
9754;NLRP5;#N/A
9755;PPFIA2;#N/A
9756;EIF3M;#N/A
9757;LCORL;#N/A
9758;DTX3;#N/A
9759;BOLL;#N/A
9760;CLCC1;#N/A
9761;CLCN2;#N/A
9762;ZNF687;#N/A
9763;HAUS8;#N/A
9764;DCAF4;#N/A
9765;FTCD;#N/A
9766;SSX4;#N/A
9767;VHLL;#N/A
9768;ZIC4;#N/A
9769;SLC12A7;#N/A
9770;TTC9C;#N/A
9771;HOOK1;#N/A
9772;UGT2B7;#N/A
9773;LRRC8E;#N/A
9774;PTPN21;#N/A
9775;KIRREL3;#N/A
9776;LSM14B;#N/A
9777;FAM83H;#N/A
9778;HNRNPLL;#N/A
9779;PTPRD;x
9780;TMED1;#N/A
9781;CYP2C18;#N/A
9782;ANKS4B;#N/A
9783;KLHL38;#N/A
9784;MARS2;#N/A
9785;C2orf68;#N/A
9786;PFDN1;#N/A
9787;STYXL1;#N/A
9788;ZDHHC18;#N/A
9789;IDH3G;#N/A
9790;DHX40;#N/A
9791;TMEM30B;#N/A
9792;PKNOX1;#N/A
9793;DBR1;#N/A
9794;CCNYL1;#N/A
9795;UNK;#N/A
9796;C11orf49;#N/A
9797;BPIFB3;#N/A
9798;CCDC28B;#N/A
9799;STIM2;#N/A
9800;ALDH16A1;#N/A
9801;LARS2;#N/A
9802;FAM193A;#N/A
9803;SELENOK;#N/A
9804;PVRIG;#N/A
9805;EFEMP1;#N/A
9806;DDX23;#N/A
9807;UCHL3;#N/A
9808;MRPS23;#N/A
9809;C17orf75;#N/A
9810;SCGB1A1;#N/A
9811;DNAJB8;#N/A
9812;RAB11FIP3;#N/A
9813;ITFG2;#N/A
9814;LARGE2;#N/A
9815;LRRFIP2;#N/A
9816;DCAF15;#N/A
9817;WDR90;#N/A
9818;TCOF1;#N/A
9819;EHHADH;#N/A
9820;DCLRE1B;#N/A
9821;MRPS17;#N/A
9822;RABIF;#N/A
9823;TDP1;#N/A
9824;HTR3E;#N/A
9825;RPGR;#N/A
9826;DNPEP;#N/A
9827;DAZAP1;#N/A
9828;ZNF131;#N/A
9829;C8orf74;#N/A
9830;PHLDB3;#N/A
9831;TEKT2;#N/A
9832;HSD17B14;#N/A
9833;PITPNM1;#N/A
9834;TADA1;#N/A
9835;RNF214;#N/A
9836;AP3S2;#N/A
9837;NAGK;#N/A
9838;SPEF2;#N/A
9839;SLC6A4;#N/A
9840;KCNK3;#N/A
9841;FBRSL1;#N/A
9842;ARL6;#N/A
9843;TSPOAP1;#N/A
9844;MAGEF1;#N/A
9845;FBF1;#N/A
9846;LDLRAP1;#N/A
9847;VPS8;#N/A
9848;CIDEB;#N/A
9849;RAD54B;#N/A
9850;FASTKD2;#N/A
9851;ATP4A;#N/A
9852;PCLO;#N/A
9853;TMEM201;#N/A
9854;GRIN3A;#N/A
9855;SMG7;#N/A
9856;C1orf174;#N/A
9857;NSUN2;#N/A
9858;GTPBP10;#N/A
9859;RCVRN;#N/A
9860;DHX16;#N/A
9861;KRT72;#N/A
9862;CTU1;#N/A
9863;TXNDC16;#N/A
9864;SULT1A1;#N/A
9865;DCAF4L2;#N/A
9866;MRPS18A;#N/A
9867;TCTA;#N/A
9868;UPF3A;#N/A
9869;SPIN3;#N/A
9870;LTK;x
9871;ZNF280C;#N/A
9872;IFRD2;#N/A
9873;BCCIP;#N/A
9874;PNPO;#N/A
9875;PSKH2;#N/A
9876;GPR89B;#N/A
9877;ALAS1;#N/A
9878;STXBP4;#N/A
9879;EXTL3;#N/A
9880;DNHD1;#N/A
9881;NTN4;#N/A
9882;NOB1;#N/A
9883;PRX;#N/A
9884;NSRP1;#N/A
9885;RCBTB2;#N/A
9886;ECHDC2;#N/A
9887;PELO;#N/A
9888;RABEPK;#N/A
9889;RPP14;#N/A
9890;AVL9;#N/A
9891;CHFR;#N/A
9892;EPB41L5;#N/A
9893;SLC30A1;#N/A
9894;GFOD2;#N/A
9895;NOL11;#N/A
9896;LAPTM4B;#N/A
9897;PRR12;#N/A
9898;PTPMT1;#N/A
9899;MICU1;#N/A
9900;TBC1D32;#N/A
9901;PTTG1IP;#N/A
9902;THEMIS;#N/A
9903;HOXB6;#N/A
9904;DNAJB12;#N/A
9905;RNF26;#N/A
9906;ARRDC4;#N/A
9907;HYI;#N/A
9908;NQO2;#N/A
9909;UNC5A;#N/A
9910;SYNGR2;#N/A
9911;RABGEF1;#N/A
9912;C15orf39;#N/A
9913;SYT17;#N/A
9914;CNP;#N/A
9915;LSM12;#N/A
9916;THAP8;#N/A
9917;TMED9;#N/A
9918;NUB1;#N/A
9919;SDR9C7;#N/A
9920;SIM2;#N/A
9921;USP9Y;#N/A
9922;GPRC5A;#N/A
9923;MSL3;#N/A
9924;TMEM33;#N/A
9925;BCAT2;#N/A
9926;NCALD;#N/A
9927;PPFIA3;#N/A
9928;CST9;#N/A
9929;SCAP;#N/A
9930;SNRNP40;#N/A
9931;HEMGN;#N/A
9932;RPRM;#N/A
9933;ACAD10;#N/A
9934;UPK3BL1;#N/A
9935;LIPT1;#N/A
9936;MRPS25;#N/A
9937;TYW1;#N/A
9938;TRAPPC3;#N/A
9939;TMCC2;#N/A
9940;ZNF747;#N/A
9941;PIGH;#N/A
9942;PRRC2A;#N/A
9943;DRAXIN;#N/A
9944;UNC5C;#N/A
9945;CHRNA1;#N/A
9946;PIGN;#N/A
9947;NELL2;#N/A
9948;UNC45A;#N/A
9949;FEZ2;#N/A
9950;COMMD10;#N/A
9951;RSL1D1;#N/A
9952;INTS4;#N/A
9953;FANCE;x
9954;DNAJC10;#N/A
9955;KLHL7;#N/A
9956;KLHDC4;#N/A
9957;RNF149;#N/A
9958;GEMIN6;#N/A
9959;IFT80;#N/A
9960;MANEAL;#N/A
9961;YDJC;#N/A
9962;PDCD2L;#N/A
9963;EHBP1;#N/A
9964;PPA1;#N/A
9965;KLK15;#N/A
9966;REPS1;#N/A
9967;HNRNPA1L2;#N/A
9968;EFS;#N/A
9969;DPH2;#N/A
9970;SULT1B1;#N/A
9971;CLIC1;#N/A
9972;NUDT9;#N/A
9973;TCEAL4;#N/A
9974;SMAP2;#N/A
9975;VIPAS39;#N/A
9976;PRPF40B;#N/A
9977;HEG1;#N/A
9978;TTC17;#N/A
9979;ELOA;#N/A
9980;KIF1A;#N/A
9981;EPM2AIP1;#N/A
9982;PNPLA1;#N/A
9983;ARF3;#N/A
9984;ADCK1;#N/A
9985;RECQL4;x
9986;NCAPD2;#N/A
9987;BCAS4;#N/A
9988;RNASEH1;#N/A
9989;PADI4;#N/A
9990;MTHFSD;#N/A
9991;MRPL39;#N/A
9992;C10orf90;#N/A
9993;ASTL;#N/A
9994;KCNA1;#N/A
9995;USP44;#N/A
9996;PCDH1;#N/A
9997;AK2;#N/A
9998;GLRX;#N/A
9999;FARS2;#N/A
10000;VMA21;#N/A
10001;SNX27;#N/A
10002;HSPB8;#N/A
10003;LENG8;#N/A
10004;NR2C2AP;#N/A
10005;CCDC116;#N/A
10006;NAGPA;#N/A
10007;DPYSL3;#N/A
10008;SEMA6A;#N/A
10009;KIF13A;#N/A
10010;SESTD1;#N/A
10011;IRGQ;#N/A
10012;FAM9A;#N/A
10013;PSMG4;#N/A
10014;DIMT1;#N/A
10015;TMEM139;#N/A
10016;HTATSF1;#N/A
10017;CELSR2;#N/A
10018;ANO3;#N/A
10019;METTL6;#N/A
10020;YBEY;#N/A
10021;SURF1;#N/A
10022;INPP5E;#N/A
10023;HELB;#N/A
10024;RRN3;#N/A
10025;INPP1;#N/A
10026;EVI5L;#N/A
10027;COMMD2;#N/A
10028;BOLA1;#N/A
10029;LCE3E;#N/A
10030;PTP4A1;#N/A
10031;ZNF646;#N/A
10032;INO80C;#N/A
10033;SEC11A;#N/A
10034;RPUSD3;#N/A
10035;SELENOT;#N/A
10036;HS3ST3B1;#N/A
10037;CDK2AP2;#N/A
10038;C7orf26;#N/A
10039;REPS2;#N/A
10040;SASS6;#N/A
10041;MRPS9;#N/A
10042;SLC25A21;#N/A
10043;FAHD1;#N/A
10044;NVL;#N/A
10045;SAG;#N/A
10046;MMS22L;#N/A
10047;SCAMP2;#N/A
10048;TMCO6;#N/A
10049;DDX11;#N/A
10050;ELMO3;#N/A
10051;PGPEP1;#N/A
10052;COG3;#N/A
10053;GLE1;#N/A
10054;UMPS;#N/A
10055;ALX4;#N/A
10056;NTPCR;#N/A
10057;DCAF11;#N/A
10058;FKBP15;#N/A
10059;GET4;#N/A
10060;CARHSP1;#N/A
10061;MAGED4;#N/A
10062;CHST11;#N/A
10063;SSX3;#N/A
10064;LRFN3;#N/A
10065;NXPH3;#N/A
10066;GCAT;#N/A
10067;ZC3H12D;#N/A
10068;KLRG2;#N/A
10069;INIP;#N/A
10070;YY1AP1;#N/A
10071;TRMT1L;#N/A
10072;KIF24;#N/A
10073;ST8SIA1;#N/A
10074;ELOA2;#N/A
10075;SNX22;#N/A
10076;RPL7L1;#N/A
10077;PTPRH;#N/A
10078;CFDP1;#N/A
10079;CNNM3;#N/A
10080;FUT4;#N/A
10081;SERPINI1;#N/A
10082;YTHDF2;#N/A
10083;POFUT1;#N/A
10084;GAB3;#N/A
10085;GJA4;#N/A
10086;LPCAT3;#N/A
10087;SULT1E1;#N/A
10088;MAP9;#N/A
10089;KDM4D;#N/A
10090;MRPS18B;#N/A
10091;MIS18A;#N/A
10092;RRP15;#N/A
10093;RUFY4;#N/A
10094;PARVB;#N/A
10095;TMSB4Y;#N/A
10096;TMEM39A;#N/A
10097;BRPF3;#N/A
10098;NEXN;#N/A
10099;TDO2;#N/A
10100;MALSU1;#N/A
10101;ERCC8;#N/A
10102;C1QL1;#N/A
10103;SCAF1;#N/A
10104;CLPTM1L;#N/A
10105;ZDHHC6;#N/A
10106;OAF;#N/A
10107;FN3KRP;#N/A
10108;VSX1;#N/A
10109;KAT14;#N/A
10110;ECI2;#N/A
10111;ASIC3;#N/A
10112;FARSB;#N/A
10113;COLQ;#N/A
10114;VTI1A;#N/A
10115;CCDC59;#N/A
10116;CHSY3;#N/A
10117;CCDC68;#N/A
10118;PHF13;#N/A
10119;ACTR8;#N/A
10120;PEX6;#N/A
10121;SPATA17;#N/A
10122;MAGEA6;#N/A
10123;AHSP;#N/A
10124;AMER3;#N/A
10125;KLF9;#N/A
10126;SLC30A3;#N/A
10127;PRICKLE3;#N/A
10128;CSNK1G2;#N/A
10129;LRRC47;#N/A
10130;CHST10;#N/A
10131;SRBD1;#N/A
10132;FICD;#N/A
10133;SSH3;#N/A
10134;SLC30A2;#N/A
10135;SPIN2B;#N/A
10136;FAM117B;#N/A
10137;SSBP1;#N/A
10138;ORAI3;#N/A
10139;RAPSN;#N/A
10140;ANKRD9;#N/A
10141;TFF2;#N/A
10142;CSTF1;#N/A
10143;PNO1;#N/A
10144;BLVRB;#N/A
10145;AKR1A1;#N/A
10146;ALG5;#N/A
10147;PDCL;#N/A
10148;UBL7;#N/A
10149;STRBP;#N/A
10150;VSIG8;#N/A
10151;PIEZO1;#N/A
10152;PGAP1;#N/A
10153;CUTC;#N/A
10154;H1-4;x
10155;EPS8L2;#N/A
10156;EML2;#N/A
10157;TRAM1;#N/A
10158;UBR7;#N/A
10159;STOML1;#N/A
10160;UTP6;#N/A
10161;ZBTB25;#N/A
10162;DYRK2;#N/A
10163;RBM34;#N/A
10164;FBXO45;#N/A
10165;ETFA;#N/A
10166;FAM124B;#N/A
10167;GTF2H3;#N/A
10168;TOP3B;#N/A
10169;FCHSD2;#N/A
10170;ABCB7;#N/A
10171;PNPLA4;#N/A
10172;COL25A1;#N/A
10173;ATRIP;x
10174;SAMD4B;#N/A
10175;DDR1;#N/A
10176;MRPS31;#N/A
10177;PEX10;#N/A
10178;RAB6B;#N/A
10179;SLC31A1;#N/A
10180;CSTF3;#N/A
10181;HAAO;#N/A
10182;SPHKAP;#N/A
10183;MAP7D1;#N/A
10184;RPRD2;#N/A
10185;ZMYND10;#N/A
10186;CDCA7;#N/A
10187;EIF1AX;#N/A
10188;POLD4;#N/A
10189;SLC25A20;#N/A
10190;CABP5;#N/A
10191;PIN4;#N/A
10192;SLC25A30;#N/A
10193;TEKT4;#N/A
10194;REXO4;#N/A
10195;BCORL1;x
10196;TPRKB;#N/A
10197;BTBD9;#N/A
10198;BAALC;x
10199;LYPLA2;#N/A
10200;FREM2;#N/A
10201;CRNKL1;#N/A
10202;UTY;#N/A
10203;ATP23;#N/A
10204;ZSCAN12;#N/A
10205;SCGB1D1;#N/A
10206;NEK3;#N/A
10207;FCHO1;#N/A
10208;N4BP3;#N/A
10209;CTNND2;#N/A
10210;HEMK1;#N/A
10211;ATPAF1;#N/A
10212;CCNY;#N/A
10213;IGSF21;#N/A
10214;UCKL1;#N/A
10215;SENP2;#N/A
10216;PIGT;#N/A
10217;UVSSA;#N/A
10218;KCNIP1;#N/A
10219;NAT1;#N/A
10220;SYF2;#N/A
10221;MREG;#N/A
10222;ELMOD1;#N/A
10223;P4HA3;#N/A
10224;MDH1;#N/A
10225;SCGB2A1;#N/A
10226;RIBC2;#N/A
10227;NCKAP5L;#N/A
10228;HUS1B;#N/A
10229;TMEM126B;#N/A
10230;UBTD1;#N/A
10231;TAF4B;#N/A
10232;COQ6;#N/A
10233;CTPS1;#N/A
10234;GOLGA7B;#N/A
10235;ZBTB24;#N/A
10236;FUNDC2;#N/A
10237;NFE2L3;#N/A
10238;HSD17B3;#N/A
10239;RABGAP1L;#N/A
10240;PRRG3;#N/A
10241;BROX;#N/A
10242;KDELR3;#N/A
10243;CROT;#N/A
10244;DDX3Y;#N/A
10245;SDSL;#N/A
10246;SH3PXD2B;#N/A
10247;COQ5;#N/A
10248;GTPBP1;#N/A
10249;BRI3BP;#N/A
10250;DENND4A;#N/A
10251;SMU1;#N/A
10252;CIB4;#N/A
10253;RNF144A;#N/A
10254;PEBP4;#N/A
10255;ANKMY2;#N/A
10256;TMTC4;#N/A
10257;AARS1;#N/A
10258;ACSS1;#N/A
10259;RAD54L2;#N/A
10260;SENP8;#N/A
10261;ACADL;#N/A
10262;UROS;#N/A
10263;LSM2;#N/A
10264;ABHD16A;#N/A
10265;TMX1;#N/A
10266;ABHD10;#N/A
10267;AARS2;#N/A
10268;INTS9;#N/A
10269;VPS53;#N/A
10270;TUFT1;#N/A
10271;DNAJC8;#N/A
10272;GPR50;#N/A
10273;MIF4GD;#N/A
10274;GRPEL2;#N/A
10275;SLC4A1AP;#N/A
10276;OXCT2;#N/A
10277;KDM5D;x
10278;SLC25A42;#N/A
10279;TMUB2;#N/A
10280;KLHL29;#N/A
10281;RBMS1;#N/A
10282;RAB21;#N/A
10283;FAM83G;#N/A
10284;CDR2;#N/A
10285;SNX16;#N/A
10286;HMGN1;#N/A
10287;NEK8;#N/A
10288;FAM118B;#N/A
10289;SDCCAG8;#N/A
10290;ANKRD13A;#N/A
10291;GPRC5C;#N/A
10292;RNF113A;#N/A
10293;RBP7;#N/A
10294;CHRNA5;#N/A
10295;EVI5;#N/A
10296;DUSP28;#N/A
10297;CELSR1;#N/A
10298;SIK1;#N/A
10299;MRPL3;#N/A
10300;SPINK7;#N/A
10301;SLC1A2;#N/A
10302;GINS4;#N/A
10303;GRPEL1;#N/A
10304;ZC3H4;#N/A
10305;PEX13;#N/A
10306;PLIN5;#N/A
10307;ZNF704;#N/A
10308;UGCG;#N/A
10309;ARID3B;x
10310;LRRC45;#N/A
10311;CWC27;#N/A
10312;RBM47;#N/A
10313;MTHFD1L;#N/A
10314;SYT13;#N/A
10315;SCN1B;#N/A
10316;PHOSPHO1;#N/A
10317;SLC25A23;#N/A
10318;TRAPPC4;#N/A
10319;CWF19L2;#N/A
10320;FAM53C;#N/A
10321;AP3B2;#N/A
10322;SENP5;#N/A
10323;HSPB6;#N/A
10324;EXOSC10;#N/A
10325;CCDC9;#N/A
10326;S100A3;#N/A
10327;NANOS1;#N/A
10328;FARSA;#N/A
10329;RRP12;#N/A
10330;MPC2;#N/A
10331;DTWD1;#N/A
10332;TSSK6;#N/A
10333;SUMF1;#N/A
10334;KNSTRN;#N/A
10335;OLA1;#N/A
10336;SARS2;#N/A
10337;AP1AR;#N/A
10338;MRPL48;#N/A
10339;ANKRD6;#N/A
10340;IMMP1L;#N/A
10341;MSH4;#N/A
10342;TDRKH;#N/A
10343;SEC11C;#N/A
10344;LAS1L;#N/A
10345;JADE3;#N/A
10346;SDCBP2;#N/A
10347;CTRL;#N/A
10348;MMP28;#N/A
10349;INTS3;#N/A
10350;INO80D;#N/A
10351;NDOR1;#N/A
10352;SLC12A9;#N/A
10353;KLHL18;#N/A
10354;MAN2C1;#N/A
10355;TENT2;#N/A
10356;RBMY1A1;#N/A
10357;WFDC5;#N/A
10358;GNL2;#N/A
10359;GPR26;#N/A
10360;SLC7A3;#N/A
10361;EIF1AY;#N/A
10362;SHD;#N/A
10363;NEU4;#N/A
10364;WDR4;#N/A
10365;RPP38;#N/A
10366;RAD54L;#N/A
10367;ENDOV;#N/A
10368;NPHS2;#N/A
10369;KCNE1;#N/A
10370;RPF2;#N/A
10371;MTBP;#N/A
10372;INPP5B;#N/A
10373;NDST2;#N/A
10374;MON1B;#N/A
10375;TOR2A;#N/A
10376;DUS1L;#N/A
10377;RALGAPA2;#N/A
10378;NOSTRIN;#N/A
10379;SH3RF3;#N/A
10380;ANG;#N/A
10381;MBNL2;#N/A
10382;GGNBP2;#N/A
10383;TYW1B;#N/A
10384;GCM2;#N/A
10385;ZKSCAN4;#N/A
10386;VMAC;#N/A
10387;MSANTD4;#N/A
10388;KCNMB1;#N/A
10389;SLC43A1;#N/A
10390;CHST12;#N/A
10391;TIMM44;#N/A
10392;MAGEE1;#N/A
10393;KLHL14;#N/A
10394;DOC2A;#N/A
10395;PNPLA6;#N/A
10396;SMNDC1;#N/A
10397;AP4B1;#N/A
10398;C16orf74;#N/A
10399;MTO1;#N/A
10400;TSPYL1;#N/A
10401;MRPL14;#N/A
10402;TIMM23;#N/A
10403;EXOSC7;#N/A
10404;PYCR1;#N/A
10405;STXBP6;#N/A
10406;CTPS2;#N/A
10407;GPN2;#N/A
10408;DSCC1;#N/A
10409;PSMG1;#N/A
10410;HPS1;#N/A
10411;AK7;#N/A
10412;NHEJ1;#N/A
10413;EXD2;#N/A
10414;TJP3;#N/A
10415;PRRC2B;#N/A
10416;EXPH5;#N/A
10417;RNF103;#N/A
10418;MRPL53;#N/A
10419;CRYBG3;#N/A
10420;TTLL5;#N/A
10421;LRFN4;#N/A
10422;GOLPH3L;#N/A
10423;BLOC1S3;#N/A
10424;XPNPEP3;#N/A
10425;MTMR12;#N/A
10426;LRRC39;#N/A
10427;NANS;#N/A
10428;CDKL3;#N/A
10429;SIDT2;#N/A
10430;RGPD8;#N/A
10431;GPT2;#N/A
10432;BBS5;#N/A
10433;AEN;#N/A
10434;FITM2;#N/A
10435;NYX;#N/A
10436;PLEKHB1;#N/A
10437;FLAD1;#N/A
10438;TRIM7;#N/A
10439;PLOD1;#N/A
10440;CAMSAP3;#N/A
10441;UXS1;#N/A
10442;FAM3C;#N/A
10443;BICD1;#N/A
10444;TOP1MT;#N/A
10445;PLBD2;#N/A
10446;SLC25A24;#N/A
10447;C3orf62;#N/A
10448;POLR1H;#N/A
10449;POLE3;#N/A
10450;AGR3;#N/A
10451;CLIC3;#N/A
10452;FAM161A;#N/A
10453;AANAT;#N/A
10454;PRDM14;#N/A
10455;CCDC40;#N/A
10456;SUMF2;#N/A
10457;KTI12;#N/A
10458;OGFR;#N/A
10459;BET1;#N/A
10460;RUSC1;#N/A
10461;FBLN7;#N/A
10462;PITRM1;#N/A
10463;RRM1;#N/A
10464;CYB5A;#N/A
10465;SRP9;#N/A
10466;NSA2;#N/A
10467;GALNT2;#N/A
10468;BFSP1;#N/A
10469;EIF3J;#N/A
10470;TFB2M;#N/A
10471;EPHA6;#N/A
10472;SCFD2;#N/A
10473;TTC28;#N/A
10474;ITIH3;#N/A
10475;DYSF;#N/A
10476;MAP7D3;#N/A
10477;PTDSS1;#N/A
10478;DIRAS3;#N/A
10479;GMDS;#N/A
10480;RABL2B;#N/A
10481;THUMPD3;#N/A
10482;DENND1A;#N/A
10483;GAS7;#N/A
10484;KRT36;#N/A
10485;PRRT2;#N/A
10486;KCTD2;#N/A
10487;RNF180;#N/A
10488;PCBP3;#N/A
10489;PROP1;#N/A
10490;HTRA1;#N/A
10491;ASNSD1;#N/A
10492;TACC2;#N/A
10493;NMRAL1;#N/A
10494;HDGFL3;#N/A
10495;LXN;#N/A
10496;GTF2H2C_2;#N/A
10497;RETSAT;#N/A
10498;FNBP4;#N/A
10499;R3HDM1;#N/A
10500;KRT35;#N/A
10501;YARS2;#N/A
10502;FAM111B;#N/A
10503;COG2;#N/A
